,movieId,title,genres,key,year,n_ratings,mean_rating,x,y
4447,5497,Spaced Invaders,Adventure|Comedy|Sci-Fi,Spaced Invaders,1990,226,2.4115044247787605,-51.28862,-76.41924
4448,5498,Suburban Commando,Comedy|Sci-Fi,Suburban Commando,1991,294,1.9574829931972788,-87.73651,-83.63063
4449,5499,Surf Ninjas,Comedy,Surf Ninjas,1993,199,2.1105527638190957,-89.560234,-79.36556
4450,5501,The Wanderers,Drama,The Wanderers,1979,148,3.4155405405405403,31.897015,-9.992708
4451,5502,The Yearling,Children|Drama,"Yearling, The (1946)",1946,227,3.552863436123348,117.56791,31.749931
4452,5503,The Ladykillers,Comedy|Crime,"Ladykillers, The (1955)",1955,1050,3.780476190476191,115.61186,91.45696
4453,5504,The Lavender Hill Mob,Comedy|Crime,The Lavender Hill Mob,1951,668,3.9498502994011977,116.13186,83.33615
4454,5505,The Man in the White Suit,Comedy|Sci-Fi,The Man in the White Suit,1951,427,3.8419203747072594,141.74783,41.14449
4455,5506,Ratcatcher,Drama,Ratcatcher,1999,191,3.7670157068062826,87.33945,94.321434
4456,5508,"Son of the Bride (Hijo de la novia, El)",Comedy|Drama,"Son of the Bride (Hijo de la novia, El)",2001,296,3.817567567567568,94.929054,18.032211
4457,5509,"Das Experiment (Experiment, The)",Drama|Thriller,"Das Experiment (Experiment, The)",2001,1963,3.869587366276108,81.04244,0.43603542
4458,5510,Ballistic: Ecks vs. Sever,Action|Thriller,Ballistic: Ecks vs. Sever,2002,663,2.0180995475113117,-64.44351,-80.69559
4459,5511,The Banger Sisters,Comedy|Drama,The Banger Sisters,2002,728,2.7362637362637363,-74.367256,-94.01227
4460,5512,The Four Feathers,Adventure|War,"Four Feathers, The (2002)",2002,689,3.09288824383164,-19.347267,-46.168003
4461,5513,Trapped,Action|Thriller,Trapped,2002,345,2.968115942028985,-38.662655,-56.669483
4462,5514,8 Women,Comedy|Crime|Musical|Mystery,8 Women,2002,837,3.4074074074074074,29.717402,39.568428
4463,5516,Invincible,Drama,Invincible (2001),2001,116,3.1206896551724137,-3.522948,32.726074
4464,5518,Secretary,Comedy|Drama|Romance,Secretary,2002,4273,3.763632108588813,42.222534,52.911674
4465,5519,Spirited Away (Sen to Chihiro no kamikakushi),Adventure|Animation|Fantasy,Spirited Away (Sen to Chihiro no kamikakushi),2001,13466,4.203809594534383,39.18799,110.51741
4466,5520,The Trials of Henry Kissinger,Documentary,The Trials of Henry Kissinger,2002,175,3.7371428571428567,74.438126,47.529163
4467,5521,Sweet Home Alabama,Comedy|Romance,Sweet Home Alabama,2002,3282,3.143510054844607,-20.104008,-91.855064
4468,5522,The Tuxedo,Action|Comedy,The Tuxedo,2002,1529,2.5330281229561806,-45.41286,-83.76347
4469,5526,Moonlight Mile,Drama|Romance,Moonlight Mile,2002,565,3.3964601769911504,30.73595,46.47783
4470,5529,Wasabi,Action|Comedy|Crime|Drama|Thriller,Wasabi,2001,579,3.358376511226252,7.934409,-31.876913
4471,5530,Jonah: A VeggieTales Movie,Animation|Children|Musical,Jonah: A VeggieTales Movie,2002,329,3.0319148936170213,-47.31843,-80.30358
4472,5531,Red Dragon,Crime|Mystery|Thriller,Red Dragon,2002,5355,3.560877684407096,63.77032,-64.51643
4473,5533,Bloody Sunday,Drama,Bloody Sunday,2002,580,3.766379310344828,90.96018,45.645523
4474,5534,Heaven,Drama,Heaven (2002),2002,502,3.5876494023904377,63.797432,27.587551
4475,5536,The Man from Elysian Fields,Drama,The Man from Elysian Fields,2001,194,3.3041237113402064,34.75065,7.8772883
4476,5537,Welcome to Collinwood,Comedy|Crime,Welcome to Collinwood,2002,264,3.0568181818181817,-7.7770653,-9.219309
4477,5538,Flirting,Drama,Flirting,1991,471,3.780254777070064,104.705795,53.26895
4478,5539,Godzilla vs. Mothra (Mosura tai Gojira),Action|Adventure|Fantasy|Sci-Fi,Godzilla vs. Mothra (Mosura tai Gojira),1964,439,2.9077448747152617,-122.31649,-32.246006
4479,5540,Godzilla's Revenge (Gojira-Minira-Gabara: Oru Kaijû Daishingeki) (All Monsters Attack),Children,Godzilla's Revenge (Gojira-Minira-Gabara: Oru Kaijû Daishingeki) (All Monsters Attack),1969,113,2.3893805309734515,-109.97548,-57.495174
4480,5541,"Godzilla, King of the Monsters! (Kaijû-ô Gojira)",Horror|Sci-Fi,"Godzilla, King of the Monsters! (Kaijû-ô Gojira)",1956,321,3.2523364485981308,-27.053976,56.495728
4481,5543,The Onion Field,Drama,The Onion Field,1979,368,3.748641304347826,110.21062,39.17004
4482,5544,Powaqqatsi,Documentary,Powaqqatsi,1988,354,3.7090395480225986,84.98896,63.70469
4483,5545,The Pride of the Yankees,Drama,The Pride of the Yankees,1942,456,3.8114035087719302,131.30775,29.368368
4484,5547,Valmont,Drama|Romance,Valmont,1989,518,3.5926640926640925,74.27647,25.334362
4485,5548,Ernest Goes to Africa,Comedy,Ernest Goes to Africa,1997,223,1.4013452914798206,-96.97737,-80.18879
4486,5549,Ernest in the Army,Comedy,Ernest in the Army,1998,255,1.5450980392156863,-96.90532,-80.3634
4487,5550,Horror of Dracula (Dracula),Horror,Horror of Dracula (Dracula),1958,698,3.444126074498567,-35.934948,54.25318
4488,5551,Strange Brew,Comedy,Strange Brew,1983,1589,3.597545626179988,-104.48296,-13.853218
4489,5552,The Incredible Mr. Limpet,Animation|Comedy|War,The Incredible Mr. Limpet,1964,429,3.1515151515151514,-95.14844,40.620502
4490,5554,Django,Western,Django,1966,190,3.4842105263157896,75.993004,86.75085
4491,5556,The Fan,Drama|Thriller,"Fan, The (1981)",1981,165,2.703030303030303,-47.71041,-54.37968
4492,5558,Flashback,Action|Comedy,Flashback,1990,151,2.950331125827814,-79.05811,-52.12722
4493,5561,Seance on a Wet Afternoon,Crime|Drama|Thriller,Seance on a Wet Afternoon,1964,123,3.7560975609756095,107.7708,71.21967
4494,5563,The Wrong Guy,Comedy|Romance|Thriller,The Wrong Guy,1997,108,3.513888888888889,14.728922,93.37451
4495,5564,Below,Horror,Below,2002,307,3.0618892508143323,-38.85315,10.660443
4496,5565,Brown Sugar,Romance,Brown Sugar,2002,177,3.0536723163841812,-33.4036,-98.597885
4497,5566,Knockaround Guys,Action|Comedy|Crime,Knockaround Guys,2002,487,2.897330595482546,-42.97986,-60.835846
4498,5567,The Rules of Attraction,Comedy|Drama|Romance|Thriller,The Rules of Attraction,2002,1278,3.290688575899844,-7.565542,21.424124
4499,5568,Tuck Everlasting,Drama|Fantasy,Tuck Everlasting,2002,646,3.2345201238390087,7.725862,-81.96973
4500,5569,White Oleander,Drama,White Oleander,2002,1022,3.4794520547945207,46.82845,19.363102
4501,5570,Bowling for Columbine,Documentary,Bowling for Columbine,2002,12280,3.7876221498371336,105.01845,12.755548
4502,5571,Comedian,Comedy|Documentary,Comedian,2002,604,3.5836092715231787,51.22691,32.429195
4503,5573,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie),Adventure|Animation|Children|Fantasy,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie),2002,472,1.3167372881355932,-93.41824,-105.54638
4504,5574,Punch-Drunk Love,Comedy|Drama|Romance,Punch-Drunk Love,2002,5419,3.5566525189149285,22.04275,73.501236
4505,5576,Swept Away,Comedy|Romance,Swept Away,2002,246,1.7174796747967482,-81.41295,-71.62274
4506,5578,Abandon,Drama|Thriller,Abandon,2002,287,2.609756097560976,-42.613792,-53.727055
4507,5579,Formula 51,Action|Comedy|Crime|Thriller,Formula 51,2001,563,2.9618117229129663,-52.795864,-43.876976
4508,5580,The Ring,Horror|Mystery|Thriller,"Ring, The (2002)",2002,9518,3.4264026055894097,57.433346,-71.13481
4509,5581,Auto Focus,Crime|Drama,Auto Focus,2002,632,3.2310126582278484,23.969011,58.285572
4510,5583,The Grey Zone,Drama,The Grey Zone,2001,271,3.5867158671586714,94.35878,63.423332
4511,5585,Naqoyqatsi,Documentary,Naqoyqatsi,2002,211,3.2630331753554502,1.2224827,45.032455
4512,5586,Real Women Have Curves,Comedy|Drama,Real Women Have Curves,2002,737,3.5522388059701493,57.482758,-27.909958
4513,5587,Russian Ark (Russkiy Kovcheg),Drama|Fantasy|War,Russian Ark (Russkiy Kovcheg),2002,434,3.2995391705069124,69.112625,103.80082
4514,5589,Tully,Drama,Tully,2000,126,3.5753968253968256,67.88559,27.465971
4515,5590,Billy Bathgate,Crime|Drama,Billy Bathgate,1991,290,2.910344827586207,-14.569688,-8.021738
4516,5591,Grave of the Fireflies (Hotaru no haka),Animation|Drama|War,Grave of the Fireflies (Hotaru no haka),1988,3198,4.089743589743589,40.318188,111.14228
4517,5592,Jason Goes to Hell: The Final Friday,Action|Horror,Jason Goes to Hell: The Final Friday,1993,478,2.028242677824268,-117.335686,-71.88362
4518,5593,The Mechanic,Action|Thriller,"Mechanic, The (1972)",1972,236,3.415254237288136,24.670963,-0.00094758824
4519,5594,Saturday Night Fever,Comedy|Drama|Romance,Saturday Night Fever,1977,2703,3.2726600073991863,20.340544,-52.72056
4520,5595,Staying Alive,Comedy|Drama|Musical,Staying Alive,1983,451,2.1851441241685143,-86.00336,-59.505646
4521,5597,Urban Cowboy,Drama,Urban Cowboy,1980,493,3.08316430020284,20.190794,-51.75773
4522,5606,Xanadu,Fantasy|Musical|Romance,Xanadu,1980,493,2.437119675456389,-87.169655,-60.078342
4523,5608,Absence of Malice,Drama|Romance,Absence of Malice,1981,646,3.5944272445820435,106.84258,-19.090689
4524,5613,Blow Out,Mystery|Thriller,Blow Out,1981,646,3.5309597523219813,-33.555367,64.56972
4525,5622,The Chosen,Drama,The Chosen,1981,244,3.7868852459016393,117.89541,6.489297
4526,5624,Continental Divide,Comedy|Romance,Continental Divide,1981,232,3.1056034482758617,-39.63198,-44.636604
4527,5630,Endless Love,Drama|Romance,Endless Love (1981),1981,139,2.0611510791366907,-85.79209,-59.306362
4528,5632,The Entity,Horror,The Entity,1981,180,2.986111111111111,-121.77584,-53.943222
4529,5633,Eye of the Needle,Thriller,Eye of the Needle,1981,378,3.7142857142857135,75.78733,-11.480387
4530,5635,Faces of Death 2,Documentary|Horror,Faces of Death 2,1981,199,1.5477386934673367,-109.96519,-77.400024
4531,5636,Faces of Death,Documentary|Horror,Faces of Death,1978,275,1.9,-110.26198,-76.47466
4532,5637,Faces of Death 3,Documentary|Horror,Faces of Death 3,1985,193,1.4533678756476685,-110.49877,-78.28435
4533,5638,Faces of Death 4,Documentary|Horror,Faces of Death 4,1990,179,1.3770949720670391,-109.62756,-78.63947
4534,5639,Faces of Death 5,Documentary|Horror,Faces of Death 5,1996,157,1.3375796178343948,-109.89727,-78.47827
4535,5640,Faces of Death 6,Documentary|Horror,Faces of Death 6,1996,174,1.261494252873563,-110.451065,-78.706345
4536,5641,Faces of Death: Fact or Fiction?,Documentary|Horror,Faces of Death: Fact or Fiction?,1999,124,1.3548387096774193,-109.277145,-78.22761
4537,5644,"Fort Apache, the Bronx",Action|Drama,"Fort Apache, the Bronx",1981,188,3.1755319148936163,27.487282,-8.79205
4538,5646,The Four Seasons,Comedy|Drama,The Four Seasons,1981,246,3.4715447154471546,47.729813,-26.053251
4539,5648,Gallipoli,Drama|War,Gallipoli,1981,1913,3.8518034500784113,124.698364,17.108158
4540,5650,Ghost Story,Drama|Horror,Ghost Story,1981,269,3.1394052044609664,-4.2928095,-24.578176
4541,5653,Gregory's Girl,Comedy|Romance,Gregory's Girl,1981,461,3.7960954446854656,102.35905,37.22811
4542,5655,The Hand,Drama|Horror,The Hand,1981,130,2.357692307692308,-108.01605,-49.097553
4543,5664,Lola,Drama,Lola (1981),1981,126,3.623015873015873,81.582954,96.832985
4544,5665,Looker,Drama|Horror|Sci-Fi|Thriller,Looker,1981,165,3.0242424242424244,-86.25432,-40.002064
4545,5666,"The Looney, Looney, Looney Bugs Bunny Movie",Animation|Children|Comedy,"The Looney, Looney, Looney Bugs Bunny Movie",1981,349,3.3094555873925495,-90.76917,45.877388
4546,5669,Modern Problems,Comedy|Fantasy,Modern Problems,1981,157,2.6082802547770703,-96.43363,-48.04501
4547,5670,Modern Romance,Comedy|Romance,Modern Romance,1981,133,3.545112781954887,37.957325,76.1296
4548,5672,My Bloody Valentine,Drama|Horror|Thriller,My Bloody Valentine,1981,138,2.471014492753623,-115.1767,-58.64867
4549,5673,My Dinner with André,Drama,My Dinner with André,1981,756,3.812830687830688,80.766045,89.4711
4550,5674,Neighbors,Comedy,Neighbors (1981),1981,214,2.7009345794392523,-104.753136,-46.294094
4551,5678,Pennies from Heaven,Musical|Romance,Pennies from Heaven (1981),1981,278,3.2068345323741005,-7.0989413,60.843647
4552,5680,Piranha II: The Spawning,Horror|Sci-Fi,Piranha II: The Spawning,1981,175,1.7228571428571429,-102.27092,-72.17053
4553,5681,Polyester,Comedy,Polyester,1981,360,3.6013888888888888,53.92159,102.8625
4554,5683,"Professional, The (Le professionnel)",Action|Drama|Thriller,"Professional, The (Le professionnel)",1981,4495,4.101890989988878,85.4559,2.5288851
4555,5685,Ghost Ship,Horror,Ghost Ship,2002,1321,2.5522331566994705,-57.305534,-75.15371
4556,5686,Jackass: The Movie,Action|Comedy|Documentary,Jackass: The Movie,2002,2953,2.986115814426008,-115.15112,-7.1030188
4557,5688,The Truth About Charlie,Mystery|Thriller,The Truth About Charlie,2002,428,2.649532710280374,-56.205807,-61.462017
4558,5689,All or Nothing,Drama,All or Nothing,2002,306,3.6437908496732025,76.0472,82.9925
4559,5692,Frida,Drama|Romance,Frida,2002,2815,3.769449378330373,71.17219,19.133333
4560,5693,Roger Dodger,Comedy|Drama,Roger Dodger,2002,907,3.5733186328555684,17.837818,65.99665
4561,5697,Casino Royale,Action|Adventure|Comedy,Casino Royale (1967),1967,788,2.8972081218274117,-7.714133,0.945091
4562,5698,The Company of Wolves,Fantasy|Horror,The Company of Wolves,1984,390,3.4128205128205127,52.922714,103.20776
4563,5700,Exodus,Drama|Romance|War,Exodus,1960,376,3.6728723404255317,75.568115,-36.79643
4564,5701,How to Murder Your Wife,Comedy,How to Murder Your Wife,1965,151,3.463576158940397,46.352535,-7.1623464
4565,5702,"The Russians Are Coming, the Russians Are Coming",Comedy|War,"The Russians Are Coming, the Russians Are Coming",1966,509,3.5844793713163066,122.45774,35.76099
4566,5703,The World of Henry Orient,Comedy,The World of Henry Orient,1964,164,3.5609756097560976,117.09837,36.3935
4567,5704,I Spy,Action|Adventure|Comedy|Crime,I Spy,2002,1046,2.772944550669216,-41.28403,-81.002396
4568,5705,The Santa Clause 2,Children|Comedy|Fantasy|Romance,The Santa Clause 2,2002,935,2.6550802139037435,-68.8505,-103.92169
4569,5709,The Weight of Water,Thriller,The Weight of Water,2000,199,2.9296482412060296,-27.357199,-9.119308
4570,5710,Femme Fatale,Crime|Thriller,Femme Fatale,2002,793,3.1387137452711222,-18.627464,-7.5607677
4571,5711,8 Mile,Drama,8 Mile,2002,5090,3.249803536345776,-19.734285,-103.200935
4572,5713,Far from Heaven,Drama|Romance,Far from Heaven,2002,2095,3.7233890214797136,33.811707,51.877853
4573,5716,Half Past Dead,Action|Crime|Thriller,Half Past Dead,2002,181,2.2679558011049723,-68.6995,-75.64261
4574,5717,Harry Potter and the Chamber of Secrets,Adventure|Fantasy,Harry Potter and the Chamber of Secrets,2002,14469,3.5795839380745043,-61.45022,34.523174
4575,5718,Ararat,Drama|War,Ararat,2002,219,3.5091324200913236,42.17,22.01867
4576,5719,"Crime of Father Amaro, The (Crimen del padre Amaro, El)",Drama|Romance,"Crime of Father Amaro, The (Crimen del padre Amaro, El)",2002,289,3.3892733564013837,46.847847,-23.257545
4577,5721,Standing in the Shadows of Motown,Documentary|Musical,Standing in the Shadows of Motown,2002,474,3.870253164556962,86.08366,9.93778
4578,5725,Liberty Stands Still,Action|Drama|Thriller,Liberty Stands Still,2002,142,2.7922535211267605,-39.717285,-56.164146
4579,5726,The Life and Death of Colonel Blimp,Drama|Romance|War,The Life and Death of Colonel Blimp,1943,304,3.978618421052632,105.28802,90.410095
4580,5727,Rio Grande,Romance|Western,Rio Grande,1950,368,3.6127717391304346,127.51671,41.78114
4581,5730,Men with Brooms,Comedy|Drama|Romance,Men with Brooms,2002,218,3.073394495412844,8.395147,-9.536615
4582,5731,Mysterious Island,Adventure|Sci-Fi,Mysterious Island (1961),1961,182,3.4972527472527477,42.7738,-12.792025
4583,5733,Left Behind II: Tribulation Force,Drama,Left Behind II: Tribulation Force,2002,129,2.2945736434108532,-70.09347,-101.264114
4584,5734,Dog Soldiers,Action|Horror,Dog Soldiers,2002,969,3.3493292053663573,-31.866934,74.68612
4585,5737,Houseboat,Comedy|Romance,Houseboat,1958,269,3.388475836431226,10.284503,-54.45598
4586,5739,Madame Bovary,Drama,Madame Bovary (1991),1991,103,3.2135922330097086,-12.076199,23.40997
4587,5740,My Father's Glory (La gloire de mon père),Adventure|Drama,My Father's Glory (La gloire de mon père),1990,348,3.923850574712644,97.01936,26.168726
4588,5741,"My Mother's Castle (Château de ma mère, Le)",Comedy|Drama,"My Mother's Castle (Château de ma mère, Le)",1990,347,3.886167146974064,97.035934,26.550026
4589,5742,Return to the Blue Lagoon,Adventure|Romance,Return to the Blue Lagoon,1991,494,2.026315789473684,-94.46721,-66.33545
4590,5744,Toy Soldiers,Action|Drama,Toy Soldiers,1991,709,3.0063469675599435,-84.01679,-27.222672
4591,5748,Ragtime,Drama,Ragtime,1981,358,3.6424581005586587,78.756325,23.183826
4592,5753,Saturday the 14th,Comedy|Horror,Saturday the 14th,1981,155,2.4161290322580644,-77.124916,-81.804565
4593,5754,Scanners,Horror|Sci-Fi|Thriller,Scanners,1981,1003,3.241276171485544,-25.377668,59.755997
4594,5755,Sharky's Machine,Crime|Drama|Romance,Sharky's Machine,1981,144,2.920138888888889,-28.899666,-31.06539
4595,5760,Southern Comfort,Drama|Thriller|War,Southern Comfort (1981),1981,190,3.3394736842105264,-20.924332,55.909626
4596,5765,"Tarzan, the Ape Man",Adventure,"Tarzan, the Ape Man",1981,169,1.9852071005917158,-83.33625,-61.330128
4597,5768,Thief,Crime|Drama|Thriller,Thief,1981,366,3.633879781420765,112.0401,50.915607
4598,5770,True Confessions,Crime|Drama,True Confessions,1981,129,3.4612403100775198,18.545462,9.489495
4599,5773,Die Another Day,Action|Adventure|Thriller,Die Another Day,2002,5253,3.1324957167332954,-84.37563,19.582966
4600,5774,The Emperor's Club,Drama,The Emperor's Club,2002,621,3.419484702093398,-1.7676457,-60.747917
4601,5775,Friday After Next,Comedy,Friday After Next,2002,392,2.6862244897959178,-68.63555,-60.997272
4602,5776,Personal Velocity,Drama,Personal Velocity,2002,306,3.4411764705882355,46.630806,55.97897
4603,5777,The Quiet American,Drama|Thriller|War,"Quiet American, The (2002)",2002,1787,3.7537772803581424,104.03207,-5.0219703
4604,5779,Talk to Her (Hable con Ella),Drama|Romance,Talk to Her (Hable con Ella),2002,3398,3.9951442024720425,85.00103,38.058548
4605,5780,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights),Animation|Comedy|Musical,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights),2002,660,2.475,-109.9975,-38.05263
4606,5782,Solaris,Drama|Romance|Sci-Fi,Solaris,2002,2822,3.1373139617292702,-10.187381,38.484135
4607,5783,Treasure Planet,Adventure|Animation|Children|Sci-Fi|IMAX,Treasure Planet,2002,1386,3.3528138528138527,-99.59699,59.437218
4608,5784,They,Horror|Thriller,They,2002,238,2.4327731092436973,-65.77481,-72.64808
4609,5789,Brother (Brat),Crime|Drama,Brother (Brat),1997,182,3.645604395604396,46.895775,100.06647
4610,5791,Elling,Comedy|Drama,Elling,2001,758,3.852902374670185,87.72181,23.58317
4611,5792,I Spit on Your Grave (Day of the Woman),Horror|Thriller,I Spit on Your Grave (Day of the Woman),1978,278,2.6384892086330933,-112.95574,-56.374886
4612,5794,The Last Seduction,Crime|Drama|Thriller,The Last Seduction,1994,933,3.778135048231512,105.76391,54.05047
4613,5797,New Waterford Girl,Comedy,New Waterford Girl,1999,188,3.6462765957446814,73.52306,30.43863
4614,5799,The Sword and the Sorcerer,Action|Adventure|Fantasy,The Sword and the Sorcerer,1982,218,2.9541284403669725,-82.05006,-32.018356
4615,5800,Zulu,Action|Drama|War,Zulu (1964),1964,1004,3.8232071713147415,128.2598,33.636852
4616,5801,Analyze That,Comedy|Crime,Analyze That,2002,1768,2.7483031674208145,-39.943127,-69.03428
4617,5802,Empire,Crime|Drama,Empire,2002,181,2.845303867403315,-51.95838,-60.050465
4618,5803,Adaptation,Comedy|Drama|Romance,Adaptation,2002,9383,3.845092187999574,24.25149,71.46415
4619,5804,Equilibrium,Action|Sci-Fi|Thriller,Equilibrium,2002,6751,3.7678121759739303,-41.718987,33.052975
4620,5810,Visitor Q (Bizita Q),Comedy|Drama|Horror,Visitor Q (Bizita Q),2001,317,3.5946372239747637,51.426273,92.75029
4621,5815,"Vernon, Florida",Documentary,"Vernon, Florida",1981,199,3.8467336683417086,63.52143,84.012436
4622,5816,Victory (a.k.a. Escape to Victory),Action|Drama|War,Victory (a.k.a. Escape to Victory),1981,186,3.2419354838709675,28.190174,-15.448686
4623,5817,Whose Life Is It Anyway?,Drama,Whose Life Is It Anyway?,1981,108,3.5462962962962963,32.421444,-36.139668
4624,5824,Author! Author!,Comedy|Drama,Author! Author!,1982,149,2.986577181208053,-70.493645,-37.39203
4625,5828,The Best Little Whorehouse in Texas,Comedy|Drama|Musical|Romance,The Best Little Whorehouse in Texas,1982,523,2.6969407265774383,-79.89323,-62.545536
4626,5833,Burden of Dreams,Documentary,Burden of Dreams,1982,274,3.9635036496350367,90.52292,68.50392
4627,5834,Cannery Row,Drama,Cannery Row,1982,155,3.441935483870968,49.31417,-28.753
4628,5837,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean",Drama,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean",1982,148,3.597972972972973,46.22775,6.962166
4629,5838,Danton,Drama,Danton,1983,148,3.743243243243243,110.48712,98.340965
4630,5839,Deathtrap,Comedy|Crime|Mystery|Thriller,Deathtrap,1982,568,3.649647887323944,36.530148,-34.43283
4631,5841,Eating Raoul,Comedy,Eating Raoul,1982,421,3.409738717339668,38.492725,69.68214
4632,5842,Drumline,Comedy|Drama|Musical|Romance,Drumline,2002,1028,3.0924124513618683,-24.216053,-95.678925
4633,5843,The Hot Chick,Comedy,The Hot Chick,2002,1014,2.5636094674556213,-67.702034,-110.34177
4634,5844,Maid in Manhattan,Comedy|Romance,Maid in Manhattan,2002,2011,2.647687717553456,-24.558405,-94.3899
4635,5845,Star Trek: Nemesis,Action|Drama|Sci-Fi|Thriller,Star Trek: Nemesis,2002,3233,3.120012372409527,-77.476,27.751545
4636,5846,About Schmidt,Comedy|Drama,About Schmidt,2002,5438,3.4709452004413386,26.822023,61.755405
4637,5848,Evelyn,Drama,Evelyn,2002,222,3.4459459459459465,64.995895,-37.563328
4638,5850,Intact (Intacto),Thriller,Intact (Intacto),2001,351,3.5868945868945867,48.649757,82.60882
4639,5852,Morvern Callar,Drama,Morvern Callar,2002,236,3.1271186440677967,-0.58871186,61.014416
4640,5853,The Lord of the Rings: The Two Towers,Adventure|Fantasy,The Lord of the Rings: The Two Towers,2002,33947,4.107520546734616,-67.4455,23.675585
4641,5855,25th Hour,Crime|Drama,25th Hour,2002,4742,3.831294812315479,59.24293,36.61178
4642,5856,Antwone Fisher,Drama,Antwone Fisher,2002,1371,3.62399708242159,65.62404,-43.201572
4643,5857,Gangs of New York,Crime|Drama,Gangs of New York,2002,7023,3.4778584650434285,94.40692,-18.728233
4644,5858,Two Weeks Notice,Comedy|Romance,Two Weeks Notice,2002,2436,3.2042282430213467,-19.7095,-91.37635
4645,5859,The Wild Thornberrys Movie,Animation|Children|Comedy,The Wild Thornberrys Movie,2002,299,2.7240802675585285,-80.25094,-102.99469
4646,5860,Narc,Crime|Drama|Thriller,Narc,2002,1627,3.5430239704978486,101.480034,-8.364768
4647,5861,Bad Influence,Drama|Thriller,Bad Influence,1990,166,3.1746987951807233,-7.4328456,-32.601547
4648,5862,Blue Steel,Action|Thriller,Blue Steel (1990),1990,294,2.717687074829932,-85.066925,-64.91892
4649,5863,Body of Evidence,Drama|Thriller,Body of Evidence,1993,384,2.048177083333333,-80.88384,-65.00071
4650,5864,The Children's Hour,Drama,The Children's Hour,1961,252,3.726190476190476,93.831154,38.270943
4651,5866,The Duellists,Action|War,The Duellists,1977,371,3.7088948787061993,99.08268,74.74761
4652,5869,Miami Blues,Comedy|Crime|Drama,Miami Blues,1990,306,3.2990196078431366,-12.317466,63.693604
4653,5870,My Girl 2,Comedy|Drama|Romance,My Girl 2,1994,658,2.4255319148936167,-73.92902,-94.216774
4654,5871,My Girl,Comedy|Drama|Romance,My Girl,1991,1742,3.223593570608496,16.633179,-63.373825
4655,5872,My Neighbor Totoro (Tonari no Totoro),Animation|Children|Drama|Fantasy,My Neighbor Totoro (Tonari no Totoro),1988,5489,4.1494807797413005,39.165756,111.04522
4656,5875,The Thief of Bagdad,Adventure|Fantasy,"Thief of Bagdad, The (1940)",1940,287,3.665505226480836,112.46408,71.082565
4657,5876,War and Peace,Drama|Romance|War,War and Peace,1956,155,3.3354838709677415,14.286803,-29.626297
4658,5881,Black Christmas,Horror|Mystery|Thriller,Black Christmas (1974),1974,256,3.322265625,-22.723145,57.5454
4659,5882,The Day of the Triffids,Horror|Sci-Fi,The Day of the Triffids,1962,386,3.2124352331606216,-11.818294,53.613136
4660,5884,Invaders from Mars,Sci-Fi,Invaders from Mars (1953),1953,182,3.3269230769230766,-19.840364,51.13554
4661,5885,"Story of O, The (Histoire d'O)",Drama|Romance,"Story of O, The (Histoire d'O)",1975,106,3.05188679245283,-6.5013185,-0.75357056
4662,5887,Fat City,Drama,Fat City,1972,112,3.678571428571429,88.68891,92.95422
4663,5889,Quicksilver,Drama,Quicksilver,1986,128,2.86328125,-69.437836,-49.570175
4664,5890,Catch Me If You Can,Crime|Drama,Catch Me If You Can,2002,18002,3.8484335073880684,89.75225,-35.606937
4665,5891,Pinocchio,Children|Comedy|Fantasy,Pinocchio (2002),2002,219,2.6552511415525117,-85.66411,-77.14042
4666,5892,Chicago,Comedy|Crime|Drama|Musical,Chicago (2002),2002,8485,3.5968768414849737,60.395226,3.7590115
4667,5893,The Hours,Drama|Romance,The Hours,2002,4017,3.699029126213592,72.018936,16.273376
4668,5894,Max,Drama,Max,2002,202,3.3613861386138613,19.51897,9.569127
4669,5895,Nicholas Nickleby,Drama|Romance,Nicholas Nickleby,2002,449,3.6069042316258346,116.76663,-6.4186497
4670,5896,The Pianist,Drama|War,The Pianist,2002,10515,4.053922967189728,90.18011,-0.6399938
4671,5900,Heavy Metal 2000,Action|Adventure|Animation|Fantasy|Sci-Fi,Heavy Metal 2000,2000,447,2.598434004474273,-103.33094,-56.43182
4672,5902,The King of Comedy,Comedy|Drama,The King of Comedy,1983,1707,3.845342706502636,36.358887,76.855774
4673,5903,Love Liza,Drama,Love Liza,2002,314,3.3742038216560513,6.0293117,27.486115
4674,5904,Confessions of a Dangerous Mind,Comedy|Crime|Drama|Thriller,Confessions of a Dangerous Mind,2002,3037,3.591866973987488,20.59656,69.58482
4675,5906,Blue Collar Comedy Tour: The Movie,Comedy|Documentary,Blue Collar Comedy Tour: The Movie,2003,591,3.3096446700507616,-42.39048,-13.516831
4676,5907,Just Married,Comedy|Romance,Just Married,2003,1254,2.7109250398724085,-49.07544,-34.57808
4677,5909,"Son, The (Le fils)",Drama,"Son, The (Le fils)",2002,228,3.657894736842105,72.3138,99.61286
4678,5913,A Guy Thing,Comedy|Romance,A Guy Thing,2003,418,2.7822966507177034,-41.21439,-75.26797
